,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Harry Johnson-Holmes,Prop,waratahs,2022, 0 , 0 , 147 , 73 , 0 , 0 , 40 , 1 , 0 , 0 , 0 , 108 , 9 , 7 , 7 , 14 , 0 , 0 
Hugh Sinclair,Flanker 6,waratahs,2022, 0 , 0 , 123 , 43 , 0 , 1 , 27 , 3 , 0 , 0 , 0 , 128 , 15 , 11 , 9 , 8 , 0 , 0 
Jed Holloway,Number 8,waratahs,2022, 5 , 1 , 197 , 86 , 6 , 3 , 46 , 11 , 0 , 0 , 0 , 118 , 7 , 17 , 17 , 14 , 0 , 0 
Lachlan Swinton,Flanker 6,waratahs,2022, 0 , 0 , 2 , 3 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 12 , 2 , 0 , 1 , 1 , 0 , 0 
Langi Gleeson,Number 8,waratahs,2022, 0 , 0 , 47 , 14 , 3 , 0 , 5 , 0 , 0 , 0 , 0 , 17 , 4 , 1 , 3 , 2 , 0 , 0 
Mahe Vailanu,Hooker,waratahs,2022, 0 , 0 , 55 , 25 , 1 , 0 , 13 , 2 , 0 , 0 , 0 , 39 , 4 , 4 , 5 , 2 , 1 , 0 
Michael Hooper,Openside Flanker,waratahs,2022, 10 , 2 , 70 , 38 , 1 , 2 , 37 , 4 , 0 , 0 , 0 , 100 , 15 , 3 , 7 , 6 , 0 , 0 
Ned Hanigan,Lock,waratahs,2022, 0 , 0 , 30 , 12 , 4 , 1 , 10 , 2 , 0 , 0 , 0 , 17 , 3 , 1 , 1 , 3 , 0 , 0 
Paddy Ryan,Prop,waratahs,2022, 0 , 0 , 15 , 5 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 25 , 1 , 1 , 3 , 4 , 1 , 1 
Rahboni Warren-Vosayaco,Number 8,waratahs,2022, 5 , 1 , 82 , 33 , 3 , 1 , 16 , 2 , 0 , 0 , 0 , 56 , 6 , 5 , 3 , 6 , 1 , 0 
Ruan Smith,Tighthead Prop,waratahs,2022, 0 , 0 , 28 , 21 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 20 , 5 , 0 , 3 , 4 , 0 , 0 
Sione Vailanu,Number 8,worcester,2022, 10 , 2 , 111 , 36 , 0 , 1 , 13 , 4 , 0 , 0 , 0 , 19 , 8 , 2 , 2 , 0 , 0 , 0 
Tetera Faulkner,Prop,waratahs,2022, 0 , 0 , 11 , 8 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 42 , 3 , 1 , 1 , 4 , 0 , 0 
Alex Newsome,Wing,waratahs,2022, 20 , 4 , 240 , 82 , 6 , 6 , 76 , 12 , 25 , 0 , 0 , 47 , 10 , 3 , 16 , 4 , 0 , 0 
Angus Bell,,waratahs,2022, 10 , 2 , 259 , 113 , 4 , 0 , 38 , 6 , 0 , 0 , 0 , 84 , 9 , 9 , 10 , 20 , 0 , 1 
Ben Donaldson,,waratahs,2022, 43 , 0 , 42 , 21 , 4 , 1 , 110 , 7 , 53 , 8 , 8 , 28 , 9 , 0 , 11 , 2 , 0 , 0 
Carlo Tizzano,,waratahs,2022, 0 , 0 , 27 , 13 , 2 , 1 , 21 , 0 , 0 , 0 , 0 , 41 , 2 , 3 , 3 , 7 , 0 , 0 
Charlie Gamble,,waratahs,2022, 10 , 2 , 161 , 72 , 4 , 1 , 39 , 4 , 0 , 0 , 0 , 179 , 7 , 12 , 12 , 8 , 0 , 0 
Dylan Pietsch,Right wing,waratahs,2022, 25 , 5 , 285 , 67 , 18 , 8 , 26 , 13 , 2 , 0 , 0 , 78 , 15 , 14 , 14 , 2 , 0 , 0 
Henry Robertson,Fullback,waratahs,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Izaia Perese,Wing,waratahs,2022, 5 , 1 , 304 , 79 , 18 , 6 , 55 , 27 , 5 , 0 , 0 , 66 , 24 , 3 , 17 , 6 , 0 , 0 
Jack Grant,Fullback,waratahs,2022, 5 , 1 , 38 , 18 , 2 , 0 , 302 , 8 , 13 , 0 , 0 , 49 , 11 , 3 , 10 , 4 , 0 , 0 
Jake Gordon,Scrum half,waratahs,2022, 15 , 3 , 229 , 33 , 3 , 2 , 584 , 7 , 58 , 0 , 0 , 96 , 21 , 5 , 12 , 3 , 0 , 0 
James Ramm,,waratahs,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
James Turner,Left Wing,waratahs,2022, 0 , 0 , 31 , 16 , 1 , 1 , 8 , 0 , 4 , 0 , 0 , 5 , 3 , 1 , 3 , 1 , 0 , 0 
Jamie Roberts,Centre,waratahs,2022, 0 , 0 , 62 , 32 , 0 , 0 , 15 , 2 , 0 , 0 , 0 , 42 , 1 , 0 , 4 , 3 , 1 , 0 
Jeremy Williams,Fullback,waratahs,2022, 0 , 0 , 30 , 10 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 22 , 3 , 2 , 0 , 0 , 0 , 0 
Lalakai Foketi,Centre,waratahs,2022, 15 , 3 , 210 , 62 , 11 , 3 , 55 , 11 , 18 , 0 , 0 , 73 , 6 , 5 , 9 , 7 , 1 , 0 
Mark Nawaqanitawase,,waratahs,2022, 30 , 6 , 247 , 63 , 17 , 7 , 41 , 19 , 4 , 0 , 0 , 62 , 11 , 9 , 10 , 5 , 0 , 0 
Max Douglas,Fullback,waratahs,2022, 0 , 0 , 23 , 9 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 25 , 0 , 0 , 1 , 1 , 0 , 0 
Tane Edmed,Fullback,waratahs,2022, 66 , 1 , 79 , 38 , 6 , 2 , 135 , 9 , 48 , 20 , 7 , 53 , 8 , 1 , 9 , 3 , 0 , 0 
Teddy Wilson,Scrum Half,waratahs,2022, 0 , 0 , 0 , 1 , 0 , 0 , 20 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Tevita Funa,Left Wing,waratahs,2022, 0 , 0 , 5 , 4 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 0 
Tiaan Tauakipulu,,waratahs,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 1 , 0 , 5 , 1 , 0 
Tom Horton,,waratahs,2022, 5 , 1 , 19 , 13 , 0 , 0 , 13 , 1 , 0 , 0 , 0 , 61 , 8 , 1 , 8 , 6 , 0 , 0 
Triston Reilly,Fullback,waratahs,2022, 0 , 0 , 26 , 9 , 1 , 0 , 5 , 2 , 0 , 0 , 0 , 5 , 3 , 0 , 2 , 0 , 0 , 0 
Will Harris,,waratahs,2022, 25 , 5 , 256 , 68 , 6 , 4 , 35 , 5 , 3 , 0 , 0 , 104 , 16 , 11 , 11 , 11 , 0 , 0 
Will Harrison,,waratahs,2022, 34 , 1 , 45 , 18 , 1 , 0 , 18 , 1 , 27 , 4 , 7 , 7 , 4 , 0 , 8 , 2 , 0 , 0 
Andrew Kitchener,Lock,worcester,2022, 0 , 0 , 15 , 7 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 19 , 0 , 0 , 2 , 0 , 0 , 0 
Ben Murphy,Number 8,worcester,2022,,,,,,,,,,,,,,,,,,
Caleb Montgomery,Lock,worcester,2022,,,,,,,,,,,,,,,,,,
Chris Judge,Tight head prop,worcester,2022,,,,,,,,,,,,,,,,,,
Christian Judge,Prop,worcester,2022, 0 , 0 , 47 , 21 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 29 , 3 , 1 , 4 , 4 , 2 , 0 
Ethan Waller,Prop,worcester,2022, 0 , 0 , 24 , 14 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 19 , 0 , 1 , 1 , 6 , 0 , 0 
Graham Kitchener,Lock,worcester,2022, 0 , 0 , 22 , 9 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 20 , 2 , 4 , 0 , 1 , 0 , 0 
Isaac Miller,Hooker,worcester,2022, 0 , 0 , 13 , 9 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 14 , 1 , 1 , 3 , 2 , 0 , 0 
Jack Owlett,Prop,worcester,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Joe Batley,Lock,worcester,2022, 5 , 1 , 86 , 36 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 50 , 3 , 1 , 5 , 4 , 0 , 0 
Julien Pierre,Lock,worcester,2022,,,,,,,,,,,,,,,,,,
Justin Clegg,Lock,worcester,2022, 0 , 0 , 9 , 12 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 15 , 5 , 0 , 0 , 2 , 0 , 0 
Matt Garvey,Flanker 6,worcester,2022, 0 , 0 , 48 , 21 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 31 , 3 , 2 , 2 , 5 , 0 , 0 
Matt Kvesic,Flanker 6,worcester,2022, 0 , 0 , 73 , 38 , 0 , 1 , 16 , 3 , 0 , 0 , 0 , 37 , 7 , 5 , 0 , 5 , 0 , 0 
Michel Gomes,Prop,worcester,2022,,,,,,,,,,,,,,,,,,
Murray McCallum,Prop,worcester,2022, 0 , 0 , 19 , 10 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 25 , 3 , 0 , 0 , 2 , 0 , 0 
Niall Annett,Hooker,worcester,2022, 5 , 1 , 29 , 19 , 0 , 0 , 14 , 0 , 0 , 0 , 0 , 50 , 9 , 3 , 5 , 2 , 1 , 0 
Sam Lewis,Flanker 6,worcester,2022, 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 
Ted Hill,Flanker 6,worcester,2022, 10 , 2 , 87 , 37 , 2 , 0 , 6 , 0 , 0 , 0 , 0 , 41 , 11 , 1 , 6 , 4 , 0 , 0 
Tom Dodd,Lock,worcester,2022, 0 , 0 , 36 , 13 , 1 , 0 , 7 , 1 , 0 , 0 , 0 , 11 , 2 , 0 , 1 , 0 , 0 , 0 
Alex Hearle,Wing,worcester,2022, 20 , 4 , 143 , 23 , 5 , 3 , 7 , 0 , 2 , 0 , 0 , 41 , 3 , 1 , 0 , 1 , 0 , 0 
Ashley Beck,Centre,worcester,2022, 10 , 2 , 70 , 25 , 5 , 0 , 21 , 4 , 1 , 0 , 0 , 31 , 6 , 2 , 3 , 4 , 0 , 0 
Beck Cutting,,worcester,2022,,,,,,,,,,,,,,,,,,
Billy Searle,Fly half,worcester,2022, 15 , 0 , 27 , 10 , 2 , 0 , 33 , 0 , 7 , 3 , 3 , 13 , 7 , 3 , 3 , 0 , 0 , 0 
Duncan Weir,Fly half,worcester,2022,,,,,,,,,,,,,,,,,,
Eli Walker,Wing,worcester,2022,,,,,,,,,,,,,,,,,,
Fin Smith,Fullback,worcester,2022, 43 , 1 , 31 , 15 , 1 , 1 , 65 , 4 , 25 , 13 , 4 , 36 , 11 , 1 , 5 , 1 , 0 , 0 
Francois Venter,Centre,worcester,2022, 0 , 0 , 34 , 6 , 1 , 1 , 15 , 2 , 2 , 0 , 0 , 15 , 5 , 2 , 4 , 0 , 0 , 0 
Gareth Simpson,,worcester,2022, 5 , 1 , 87 , 15 , 2 , 2 , 315 , 4 , 56 , 0 , 0 , 10 , 11 , 1 , 6 , 1 , 0 , 0 
Harry Doel,Fullback,worcester,2022, 10 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 
Jack Forsythe ,Fullback,worcester,2022,,,,,,,,,,,,,,,,,,
Jamie Shillcock,Fullback,worcester,2022, 5 , 1 , 93 , 15 , 1 , 1 , 14 , 4 , 19 , 0 , 0 , 15 , 6 , 0 , 3 , 0 , 0 , 0 
Jay Tyack,Fullback,worcester,2022, 0 , 0 , 20 , 8 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 7 , 1 , 0 , 1 , 3 , 0 , 0 
Kai Owen,,worcester,2022, 0 , 0 , 16 , 8 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 
Kyle Hatherell,Fullback,worcester,2022, 0 , 0 , 54 , 29 , 2 , 0 , 4 , 0 , 0 , 0 , 0 , 22 , 4 , 2 , 2 , 6 , 0 , 0 
Lewis Holsey,,worcester,2022,,,,,,,,,,,,,,,,,,
Marc Thomas,,worcester,2022,,,,,,,,,,,,,,,,,,
Melani Nanai,Wing,worcester,2022,,,,,,,,,,,,,,,,,,
Nikolai Klewinghaus,Centre,worcester,2022,,,,,,,,,,,,,,,,,,
Noah Heward,,worcester,2022, 20 , 4 , 40 , 12 , 4 , 0 , 2 , 1 , 6 , 0 , 0 , 1 , 1 , 0 , 2 , 1 , 0 , 0 
Oli Morris,Wing,worcester,2022, 0 , 0 , 61 , 6 , 4 , 0 , 3 , 0 , 0 , 0 , 0 , 11 , 3 , 1 , 0 , 1 , 0 , 0 
Ollie Lawrence,Centre 13,worcester,2022,,,,,,,,,,,,,,,,,,
Owen Williams,Fly half,worcester,2022,,,,,,,,,,,,,,,,,,
Paula Kinikinilau,Centre,worcester,2022,,,,,,,,,,,,,,,,,,
Perry Humphreys,Wing,worcester,2022, 0 , 0 , 53 , 23 , 0 , 0 , 8 , 4 , 3 , 0 , 0 , 26 , 9 , 1 , 3 , 2 , 2 , 0 
Rory Parata,Centre,worcester,2022,,,,,,,,,,,,,,,,,,
Seb Atkinson,Fullback,worcester,2022, 5 , 1 , 43 , 13 , 0 , 0 , 11 , 0 , 1 , 0 , 0 , 16 , 0 , 2 , 0 , 0 , 0 , 0 
Tom Howe,Wing,worcester,2022, 10 , 2 , 26 , 8 , 1 , 1 , 3 , 1 , 0 , 0 , 0 , 4 , 1 , 0 , 3 , 1 , 0 , 0 
Will Butler,Centre,worcester,2022,,,,,,,,,,,,,,,,,,
Will Chudley,Scrum half,worcester,2022, 2 , 0 , 3 , 3 , 0 , 0 , 49 , 0 , 1 , 1 , 0 , 2 , 0 , 0 , 1 , 1 , 0 , 0 
