,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Boris Palu,Lock,racing-92,2021, 0 , 0 , 15 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 3 , 0 , 0 , 0 
Camille Chat,Hooker,racing-92,2021, 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 1 , 0 , 0 , 1 , 0 , 0 
Cedate Gomes Sa,Prop,racing-92,2021, 0 , 0 , 24 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 1 , 1 , 5 , 0 , 0 
Eddy Ben Arous,Prop,racing-92,2021, 0 , 0 , 25 , 10 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 7 , 0 , 2 , 1 , 2 , 0 , 0 
Guram Gogichashvili,Prop,racing-92,2021, 5 , 1 , 12 , 5 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 11 , 0 , 0 , 0 , 1 , 0 , 0 
Hassane Kolingar,Prop,racing-92,2021,,,,,,,,,,,,,,,,,,
Ibrahim Diallo,Flanker 7,racing-92,2021, 0 , 0 , 24 , 6 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 21 , 2 , 0 , 0 , 0 , 0 , 0 
Luke Jones,Lock,racing-92,2021, 0 , 0 , 8 , 5 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 10 , 1 , 1 , 2 , 1 , 0 , 0 
Sebastien Taofifenua,Prop,racing-92,2021, 0 , 0 , 10 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Teddy Baubigny,Hooker,racing-92,2021, 0 , 0 , 20 , 7 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 14 , 0 , 0 , 2 , 0 , 0 , 0 
Trevor Nyakane,Prop,racing-92,2021,,,,,,,,,,,,,,,,,,
Victor Moreaux,Lock,racing-92,2021, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 2 , 0 , 1 , 0 , 0 , 0 
Wenceslas Lauret,Flanker 7,racing-92,2021, 15 , 3 , 51 , 12 , 1 , 1 , 2 , 1 , 0 , 0 , 0 , 20 , 0 , 3 , 0 , 0 , 0 , 0 
Yoan Tanga Mangene,Openside Flanker,racing-92,2021, 0 , 0 , 39 , 12 , 0 , 1 , 4 , 1 , 0 , 0 , 0 , 15 , 1 , 1 , 1 , 2 , 0 , 0 
Antoine Gibert,Fly half,racing-92,2021, 6 , 0 , 9 , 1 , 0 , 0 , 24 , 0 , 19 , 0 , 1 , 6 , 0 , 0 , 0 , 1 , 0 , 0 
Gael Fickou,Centre,racing-92,2021, 0 , 0 , 55 , 7 , 1 , 1 , 4 , 0 , 1 , 0 , 0 , 9 , 1 , 1 , 0 , 0 , 0 , 0 
Henry Chavancy,Centre,racing-92,2021, 0 , 0 , 38 , 3 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Jonathan Maiau,Fullback,racing-92,2021,,,,,,,,,,,,,,,,,,
Juan Imhoff,Wing,racing-92,2021, 10 , 2 , 22 , 9 , 3 , 2 , 5 , 2 , 1 , 0 , 0 , 11 , 0 , 0 , 1 , 1 , 0 , 0 
Kurtley Beale,Centre,racing-92,2021, 0 , 0 , 37 , 11 , 1 , 0 , 10 , 2 , 7 , 0 , 0 , 2 , 2 , 0 , 3 , 1 , 0 , 0 
Louis Dupichot,Wing,racing-92,2021, 0 , 0 , 10 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 1 , 0 , 0 
Max Spring,Fullback,racing-92,2021,,,,,,,,,,,,,,,,,,
Maxime Machenaud,Scrum half,racing-92,2021, 47 , 1 , 9 , 3 , 0 , 0 , 117 , 0 , 16 , 6 , 10 , 5 , 1 , 1 , 3 , 1 , 0 , 0 
Mitch Short,Scrum half,racing-92,2021,,,,,,,,,,,,,,,,,,
Nolann Le Garrec,Fullback,racing-92,2021,,,,,,,,,,,,,,,,,,
Olivier Klemenczak,Fullback,racing-92,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Teddy Thomas,Wing,racing-92,2021, 10 , 2 , 16 , 5 , 0 , 0 , 5 , 2 , 1 , 0 , 0 , 2 , 1 , 0 , 1 , 0 , 0 , 0 
Virimi Vakatawa,Wing,racing-92,2021, 0 , 0 , 7 , 3 , 1 , 0 , 6 , 1 , 1 , 0 , 0 , 5 , 2 , 1 , 0 , 1 , 0 , 0 
Brad Wilkin,Flanker 7,rebels,2021, 0 , 0 , 10 , 12 , 0 , 0 , 11 , 2 , 0 , 0 , 0 , 16 , 1 , 1 , 1 , 1 , 0 , 0 
Cameron Orr,Prop,rebels,2021, 0 , 0 , 29 , 19 , 4 , 0 , 13 , 5 , 0 , 0 , 0 , 35 , 5 , 0 , 1 , 4 , 0 , 0 
Daniel Maiava,Lock 4,rebels,2021,,,,,,,,,,,,,,,,,,
Isaac Aedo Kailea,Loosehead Prop,rebels,2021, 0 , 0 , 9 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 15 , 1 , 0 , 0 , 1 , 0 , 0 
James Hanson,Hooker,rebels,2021, 5 , 1 , 29 , 24 , 1 , 1 , 13 , 2 , 0 , 0 , 0 , 57 , 4 , 2 , 17 , 6 , 2 , 0 
Jordan Uelese,Hooker,rebels,2021, 5 , 1 , 39 , 42 , 3 , 0 , 13 , 1 , 0 , 0 , 0 , 66 , 8 , 9 , 11 , 6 , 1 , 0 
Josh Canham,Lock 5,rebels,2021,,,,,,,,,,,,,,,,,,
Josh Hill,Lock 5,rebels,2021,,,,,,,,,,,,,,,,,,
Matt Gibbon,Prop,rebels,2021, 10 , 2 , 22 , 14 , 1 , 1 , 2 , 0 , 0 , 0 , 0 , 31 , 4 , 1 , 4 , 7 , 0 , 0 
Matt Philip,Lock,rebels,2021,,,,,,,,,,,,,,,,,,
Michael Wells,Number 8,rebels,2021, 15 , 3 , 119 , 51 , 4 , 4 , 22 , 5 , 0 , 0 , 0 , 112 , 15 , 7 , 13 , 12 , 0 , 0 
Pone Fa'amausili,Prop,rebels,2021, 0 , 0 , 57 , 25 , 2 , 0 , 10 , 2 , 0 , 0 , 0 , 26 , 11 , 2 , 3 , 14 , 0 , 1 
Richard Hardwick,Flanker 6,rebels,2021, 0 , 0 , 98 , 36 , 8 , 3 , 31 , 3 , 0 , 0 , 0 , 87 , 12 , 14 , 5 , 7 , 0 , 0 
Robert Leota,Flanker 7,rebels,2021, 5 , 1 , 133 , 67 , 3 , 2 , 11 , 2 , 0 , 0 , 0 , 59 , 15 , 2 , 10 , 3 , 0 , 0 
Ross Haylett-Petty,Lock,rebels,2021, 0 , 0 , 36 , 31 , 2 , 0 , 9 , 1 , 0 , 0 , 0 , 56 , 2 , 2 , 5 , 2 , 0 , 2 
Sef Faagase,Prop,rebels,2021,,,,,,,,,,,,,,,,,,
Tamati Ioane,Openside Flanker,rebels,2021,,,,,,,,,,,,,,,,,,
Trevor Hosea,Lock,rebels,2021, 5 , 1 , 48 , 50 , 4 , 1 , 21 , 1 , 0 , 0 , 0 , 58 , 3 , 5 , 16 , 8 , 1 , 0 
Andrew Kellaway,Fullback,rebels,2021, 5 , 1 , 35 , 13 , 3 , 2 , 8 , 3 , 0 , 0 , 0 , 21 , 7 , 0 , 6 , 1 , 0 , 0 
Cabous Eloff,,rebels,2021, 5 , 1 , 136 , 58 , 8 , 2 , 11 , 2 , 0 , 0 , 0 , 63 , 15 , 9 , 9 , 20 , 1 , 0 
Carter Gordon,,rebels,2021, 6 , 0 , 37 , 22 , 2 , 1 , 71 , 5 , 20 , 3 , 0 , 49 , 11 , 4 , 10 , 3 , 0 , 0 
Efi Ma'afu,,rebels,2021,,,,,,,,,,,,,,,,,,
George Worth,Fly Half,rebels,2021, 3 , 0 , 25 , 18 , 4 , 0 , 15 , 3 , 2 , 0 , 1 , 20 , 7 , 0 , 3 , 1 , 0 , 0 
Glen Vaihu,Fullback,rebels,2021, 5 , 1 , 11 , 7 , 1 , 0 , 3 , 0 , 1 , 0 , 0 , 17 , 6 , 1 , 0 , 2 , 0 , 0 
James Tuttle,Scrum half,rebels,2021, 0 , 0 , 8 , 5 , 0 , 0 , 66 , 1 , 0 , 0 , 0 , 5 , 4 , 0 , 1 , 0 , 0 , 0 
Jeral Skelton,Fullback,rebels,2021,,,,,,,,,,,,,,,,,,
Joe Powell,Scrum half,rebels,2021, 15 , 3 , 69 , 27 , 2 , 2 , 648 , 4 , 32 , 0 , 0 , 77 , 24 , 4 , 22 , 1 , 0 , 0 
Josh Kemeny,,rebels,2021, 0 , 0 , 53 , 36 , 3 , 0 , 11 , 1 , 0 , 0 , 0 , 61 , 2 , 5 , 4 , 5 , 0 , 0 
Lachlan Anderson,,rebels,2021, 10 , 2 , 96 , 26 , 3 , 3 , 10 , 2 , 6 , 0 , 0 , 22 , 11 , 5 , 6 , 2 , 0 , 0 
Llikena Vudogo,Left Wing,rebels,2021,,,,,,,,,,,,,,,,,,
Lukas Ripley,Centre 13,rebels,2021,,,,,,,,,,,,,,,,,,
Matt Toomua,Centre,rebels,2021, 118 , 1 , 117 , 59 , 16 , 3 , 172 , 11 , 93 , 13 , 29 , 58 , 30 , 2 , 15 , 15 , 0 , 0 
Moses Sorovi,Scrum Half,rebels,2021,,,,,,,,,,,,,,,,,,
Nick Jooste,Fly Half,rebels,2021,,,,,,,,,,,,,,,,,,
Ray Nu'u,Centre,rebels,2021,,,,,,,,,,,,,,,,,,
Reece Hodge,Fullback,rebels,2021, 16 , 1 , 80 , 36 , 1 , 2 , 33 , 4 , 13 , 1 , 3 , 32 , 10 , 3 , 6 , 4 , 0 , 0 
Rhys Van Nek,Fullback,rebels,2021, 0 , 0 , 3 , 3 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 5 , 3 , 0 , 1 , 0 , 0 , 0 
Sam Wallis,Fullback,rebels,2021,,,,,,,,,,,,,,,,,,
Stacey Ili,Wing,rebels,2021, 10 , 2 , 105 , 36 , 4 , 1 , 27 , 6 , 5 , 0 , 0 , 51 , 19 , 5 , 11 , 1 , 0 , 0 
Tom Nowlan,Fullback,rebels,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 1 , 0 , 0 , 0 , 0 , 0 
Young Tonumaipea,Centre 13,rebels,2021, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 
Armand van der Merwe,Hooker,sale,2021, 25 , 5 , 56 , 37 , 3 , 1 , 19 , 6 , 2 , 0 , 0 , 48 , 4 , 5 , 13 , 5 , 1 , 0 
Ben Curry,Flanker 7,sale,2021, 0 , 0 , 72 , 43 , 0 , 0 , 35 , 5 , 1 , 0 , 0 , 96 , 3 , 9 , 3 , 13 , 2 , 0 
Benjamin Beaux,Lock,sale,2021,,,,,,,,,,,,,,,,,,
Bevan Rodd,Prop,sale,2021, 0 , 0 , 56 , 40 , 0 , 0 , 22 , 3 , 0 , 0 , 0 , 76 , 4 , 9 , 1 , 9 , 0 , 0 
Brice Mach,Hooker,sale,2021,,,,,,,,,,,,,,,,,,
Cameron Neild,Hooker,sale,2021, 5 , 1 , 64 , 37 , 0 , 1 , 6 , 0 , 1 , 0 , 0 , 64 , 6 , 3 , 2 , 4 , 0 , 0 
Cameron Pierce,Lock,sale,2021,,,,,,,,,,,,,,,,,,
Cobus Wiese,Flanker 7,sale,2021, 0 , 0 , 161 , 92 , 3 , 1 , 23 , 4 , 1 , 0 , 0 , 110 , 11 , 6 , 19 , 5 , 0 , 0 
Coenie Oosthuizen,Tighthead Prop,sale,2021, 5 , 1 , 79 , 49 , 1 , 0 , 11 , 1 , 0 , 0 , 0 , 74 , 5 , 0 , 4 , 8 , 0 , 0 
Curtis Langdon,Hooker,sale,2021, 15 , 3 , 97 , 48 , 4 , 0 , 16 , 5 , 0 , 0 , 0 , 57 , 7 , 3 , 6 , 3 , 0 , 0 
Daniel du Preez,Number 8,sale,2021, 15 , 3 , 460 , 173 , 23 , 8 , 58 , 25 , 0 , 0 , 0 , 119 , 9 , 8 , 27 , 7 , 0 , 0 
Dom Barrow,Lock,sale,2021,,,,,,,,,,,,,,,,,,
Ewan Ashman,Hooker,sale,2021, 10 , 2 , 57 , 22 , 2 , 1 , 6 , 1 , 0 , 0 , 0 , 35 , 7 , 3 , 2 , 2 , 0 , 0 
JP du Preez,Lock,sale,2021, 0 , 0 , 80 , 35 , 1 , 1 , 4 , 1 , 0 , 0 , 0 , 64 , 8 , 3 , 6 , 5 , 0 , 0 
Jacobus Wiese,Lock 4,sale,2021,,,,,,,,,,,,,,,,,,
Jean-Luc du Preez,Number 8,sale,2021, 10 , 2 , 281 , 124 , 5 , 2 , 44 , 14 , 0 , 0 , 0 , 136 , 16 , 3 , 18 , 16 , 1 , 0 
Joe Jones,Prop,sale,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 1 , 0 , 0 , 0 , 0 
Jonathan Ross,Flanker 6,sale,2021, 15 , 3 , 155 , 111 , 3 , 2 , 29 , 4 , 0 , 0 , 0 , 136 , 10 , 6 , 10 , 7 , 3 , 0 
Julien Brugnaut,Prop,sale,2021,,,,,,,,,,,,,,,,,,
Lood De Jager,Lock 4,sale,2021, 5 , 1 , 133 , 60 , 1 , 2 , 18 , 5 , 1 , 0 , 0 , 50 , 5 , 7 , 6 , 12 , 1 , 0 
Luc Barba,Lock,sale,2021,,,,,,,,,,,,,,,,,,
Matt Postlethwaite,Lock,sale,2021, 0 , 0 , 19 , 7 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 7 , 1 , 2 , 0 , 0 , 0 , 0 
Nic Schonert,Prop,sale,2021, 0 , 0 , 17 , 12 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 53 , 6 , 0 , 1 , 10 , 0 , 0 
Ross Harrison,Loosehead Prop,sale,2021, 5 , 1 , 40 , 23 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 56 , 5 , 0 , 1 , 10 , 0 , 0 
Simon McIntyre,Prop,sale,2021, 0 , 0 , 4 , 4 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 12 , 0 , 2 , 0 , 1 , 0 , 0 
Tommy Taylor,Hooker,sale,2021, 5 , 1 , 16 , 11 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 50 , 5 , 5 , 5 , 0 , 0 , 0 
Tony Purpura,Prop,sale,2021,,,,,,,,,,,,,,,,,,
Vili Ma'afu,Flanker 6,sale,2021,,,,,,,,,,,,,,,,,,
Vili Toluta'u,Flanker 6,sale,2021,,,,,,,,,,,,,,,,,,
Aaron Read,Fullback,sale,2021,,,,,,,,,,,,,,,,,,
Alan MacGinty,Fly Half,sale,2021, 144 , 4 , 162 , 52 , 5 , 0 , 152 , 10 , 51 , 33 , 22 , 74 , 12 , 6 , 14 , 5 , 1 , 0 
Anerin Thomas,Fullback,sale,2021, 0 , 0 , 5 , 2 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Arron Reed,Wing,sale,2021, 20 , 4 , 96 , 27 , 5 , 1 , 7 , 4 , 6 , 0 , 0 , 27 , 6 , 2 , 3 , 6 , 1 , 0 
Byron McGuigan,Wing,sale,2021, 20 , 4 , 206 , 61 , 12 , 4 , 20 , 4 , 19 , 0 , 0 , 33 , 19 , 1 , 4 , 7 , 1 , 0 
Cal Ford,,sale,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 0 , 0 
Callum Morris,Scrum half,sale,2021,,,,,,,,,,,,,,,,,,
Callum Smith,,sale,2021,,,,,,,,,,,,,,,,,,
Christopher Ruiz,Fly half,sale,2021,,,,,,,,,,,,,,,,,,
Connor Doherty,,sale,2021, 5 , 1 , 31 , 11 , 2 , 1 , 6 , 1 , 0 , 0 , 0 , 19 , 2 , 1 , 0 , 1 , 0 , 0 
Faialaga Afamasaga,Centre,sale,2021,,,,,,,,,,,,,,,,,,
Florian Fritz,Centre,sale,2021,,,,,,,,,,,,,,,,,,
Francois De Klerk,Fullback,sale,2021,,,,,,,,,,,,,,,,,,
Giorgi Pruidze,Wing,sale,2021,,,,,,,,,,,,,,,,,,
Gus Warr,Scrum half,sale,2021, 10 , 2 , 26 , 21 , 2 , 0 , 187 , 0 , 39 , 0 , 0 , 17 , 4 , 0 , 8 , 1 , 0 , 0 
Ignacio Mieres,Fly half,sale,2021,,,,,,,,,,,,,,,,,,
Jack Metcalf,Fullback,sale,2021,,,,,,,,,,,,,,,,,,
Kieran Wilkinson,Fly half,sale,2021, 28 , 0 , 72 , 21 , 4 , 0 , 51 , 4 , 9 , 5 , 6 , 36 , 8 , 1 , 5 , 2 , 0 , 0 
Luke James,Centre,sale,2021, 0 , 0 , 133 , 32 , 9 , 2 , 16 , 4 , 5 , 0 , 0 , 32 , 12 , 2 , 1 , 2 , 1 , 0 
Manu Tuilagi,Centre 13,sale,2021, 0 , 0 , 147 , 45 , 3 , 1 , 25 , 0 , 1 , 0 , 0 , 30 , 11 , 2 , 6 , 7 , 1 , 0 
Marland Yarde,Wing,sale,2021, 20 , 4 , 226 , 58 , 9 , 3 , 18 , 6 , 9 , 0 , 0 , 47 , 6 , 2 , 11 , 3 , 0 , 0 
Rafi Quirke,Scrum Half,sale,2021, 25 , 5 , 183 , 59 , 10 , 2 , 357 , 10 , 56 , 0 , 0 , 27 , 5 , 2 , 9 , 2 , 0 , 0 
Raphael Quirke,Scrum half,sale,2021, 0 , 0 , 9 , 3 , 0 , 0 , 27 , 1 , 13 , 0 , 0 , 2 , 1 , 1 , 0 , 0 , 0 , 0 
Robert du Preez,Fly half,sale,2021, 43 , 1 , 161 , 38 , 8 , 3 , 114 , 6 , 29 , 10 , 6 , 54 , 13 , 2 , 14 , 6 , 0 , 1 
Rohan Janse van Rensburg,Centre,sale,2021, 15 , 3 , 294 , 62 , 7 , 5 , 22 , 4 , 1 , 0 , 0 , 52 , 11 , 5 , 12 , 5 , 0 , 1 
Rouban Birch,Fullback,sale,2021, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Sam Dugdale,Fullback,sale,2021, 0 , 0 , 21 , 15 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 64 , 10 , 1 , 2 , 4 , 0 , 0 
Sam Hill,Centre,sale,2021, 0 , 0 , 25 , 25 , 2 , 0 , 17 , 3 , 0 , 0 , 0 , 23 , 5 , 0 , 3 , 2 , 0 , 0 
Sam James,Centre,sale,2021, 10 , 2 , 173 , 76 , 5 , 1 , 85 , 7 , 21 , 0 , 0 , 57 , 21 , 3 , 16 , 6 , 0 , 0 
Simon Hammersley,Fullback,sale,2021, 0 , 0 , 234 , 78 , 14 , 1 , 56 , 7 , 34 , 0 , 0 , 21 , 6 , 0 , 11 , 5 , 1 , 0 
Tom Curtis,,sale,2021, 3 , 0 , -2 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 1 , 3 , 1 , 0 , 1 , 0 , 0 , 0 
Tom Roebuck,Wing,sale,2021, 0 , 0 , 51 , 20 , 3 , 1 , 1 , 0 , 4 , 0 , 0 , 14 , 4 , 2 , 0 , 1 , 0 , 1 
Will Cliff,Scrum half,sale,2021, 5 , 1 , 44 , 16 , 2 , 1 , 285 , 3 , 43 , 0 , 0 , 33 , 11 , 1 , 1 , 1 , 0 , 0 
Andy Christie,Flanker 6,saracens,2021, 0 , 0 , 57 , 21 , 1 , 0 , 11 , 4 , 1 , 0 , 0 , 41 , 5 , 3 , 1 , 6 , 0 , 0 
Andy Saull,Flanker 6,saracens,2021,,,,,,,,,,,,,,,,,,
Ben Earl,Flanker 6,saracens,2021, 20 , 4 , 292 , 65 , 5 , 2 , 32 , 5 , 0 , 0 , 0 , 134 , 14 , 9 , 10 , 7 , 0 , 0 
Billy Vunipola,Number 8,saracens,2021, 20 , 4 , 269 , 108 , 9 , 0 , 74 , 14 , 1 , 0 , 0 , 107 , 14 , 8 , 8 , 14 , 1 , 0 
Callum Hunter-Hill,Lock,saracens,2021, 0 , 0 , 15 , 4 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 13 , 1 , 0 , 3 , 0 , 0 , 0 
Eroni Mawi,Prop,saracens,2021, 5 , 1 , 14 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 11 , 1 , 1 , 1 , 4 , 0 , 0 
Ethan Lewis,Hooker,saracens,2021, 0 , 0 , 25 , 15 , 2 , 0 , 4 , 1 , 0 , 0 , 0 , 49 , 6 , 1 , 4 , 3 , 0 , 0 
Gareth Milasinovich,Prop,saracens,2021,,,,,,,,,,,,,,,,,,
Jackson Wray,Number 8,saracens,2021, 5 , 1 , 119 , 50 , 1 , 0 , 6 , 2 , 0 , 0 , 0 , 80 , 16 , 7 , 7 , 4 , 0 , 0 
Janco Venter,Number 8,saracens,2021,,,,,,,,,,,,,,,,,,
Marcel Henn,Flanker 6,saracens,2021,,,,,,,,,,,,,,,,,,
Marco Riccioni,Prop,saracens,2021, 0 , 0 , 0 , 10 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 29 , 4 , 0 , 0 , 7 , 0 , 0 
Netani Talei,Number 8,saracens,2021,,,,,,,,,,,,,,,,,,
Nick Isiekwe,Lock,saracens,2021, 5 , 1 , 54 , 35 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 112 , 10 , 4 , 5 , 4 , 0 , 0 
Ralph Adams-Hale,Prop,saracens,2021, 0 , 0 , 0 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 0 , 0 
Ratunaisa Nauma,Hooker,saracens,2021,,,,,,,,,,,,,,,,,,
Richard Barrington,Prop,saracens,2021, 0 , 0 , 9 , 8 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 21 , 2 , 0 , 1 , 3 , 0 , 0 
Sean Reffell,Flanker 6,saracens,2021, 0 , 0 , 7 , 3 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 11 , 0 , 0 , 0 , 1 , 0 , 0 
Theodore McFarland,Fullback,saracens,2021, 0 , 0 , 15 , 7 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 6 , 0 , 0 , 1 , 0 , 0 , 0 
Tim Swinson,Lock,saracens,2021, 0 , 0 , 65 , 34 , 0 , 0 , 13 , 7 , 0 , 0 , 0 , 76 , 6 , 1 , 5 , 7 , 0 , 0 
Tom Woolstencroft,Hooker,saracens,2021, 5 , 1 , 55 , 30 , 3 , 0 , 8 , 1 , 0 , 0 , 0 , 43 , 10 , 6 , 7 , 2 , 0 , 0 
Vincent Koch,Prop,saracens,2021, 5 , 1 , 61 , 26 , 2 , 1 , 5 , 4 , 0 , 0 , 0 , 45 , 8 , 2 , 3 , 5 , 0 , 0 
Alec Clarey,Fullback,saracens,2021, 0 , 0 , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 21 , 4 , 0 , 0 , 0 , 0 , 0 
Aled Davies,Scrum Half,saracens,2021, 0 , 0 , 19 , 18 , 1 , 1 , 366 , 7 , 114 , 0 , 0 , 34 , 15 , 0 , 4 , 2 , 0 , 0 
Alex Goode,Fullback,saracens,2021, 9 , 1 , 107 , 26 , 6 , 1 , 101 , 6 , 27 , 2 , 0 , 28 , 17 , 0 , 6 , 1 , 0 , 0 
Alex Lewington,Wing,saracens,2021, 15 , 3 , 132 , 31 , 7 , 4 , 16 , 4 , 6 , 0 , 0 , 30 , 10 , 3 , 6 , 3 , 0 , 0 
Alex Lozowski,Fly half,saracens,2021, 91 , 2 , 99 , 34 , 2 , 3 , 54 , 6 , 16 , 13 , 20 , 92 , 12 , 0 , 4 , 1 , 0 , 0 
Ben Harris,,saracens,2021,,,,,,,,,,,,,,,,,,
Benoit Jasmin,Wing,saracens,2021,,,,,,,,,,,,,,,,,,
Brandon Jackson,Fullback,saracens,2021,,,,,,,,,,,,,,,,,,
Dominic Morris,Outside centre,saracens,2021, 5 , 1 , 71 , 11 , 1 , 2 , 5 , 3 , 1 , 0 , 0 , 22 , 7 , 1 , 4 , 0 , 0 , 0 
Duncan Taylor,Centre,saracens,2021, 0 , 0 , 14 , 6 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 7 , 4 , 0 , 0 , 0 , 0 , 0 
Elliott Obatoyinbo,Wing,saracens,2021, 0 , 0 , 15 , 5 , 0 , 0 , 2 , 1 , 8 , 0 , 0 , 2 , 2 , 0 , 2 , 1 , 0 , 0 
Harvey Beaton,Fullback,saracens,2021, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 0 , 0 
Ionatana Tino,Scrum half,saracens,2021,,,,,,,,,,,,,,,,,,
Ivan van Zyl,Scrum half,saracens,2021, 2 , 0 , 24 , 10 , 1 , 0 , 201 , 2 , 30 , 1 , 0 , 12 , 5 , 1 , 2 , 1 , 0 , 0 
Jack Cobden,Wing,saracens,2021,,,,,,,,,,,,,,,,,,
Josh Hallett,,saracens,2021,,,,,,,,,,,,,,,,,,
Kapeli Pifeleti,,saracens,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 
Luke Samoa,Fly half,saracens,2021,,,,,,,,,,,,,,,,,,
Manu Vunipola,Fullback,saracens,2021, 0 , 0 , 3 , 1 , 0 , 0 , 4 , 0 , 1 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 0 
Max Malins,Fly half,saracens,2021, 45 , 9 , 290 , 48 , 12 , 8 , 39 , 8 , 28 , 0 , 0 , 29 , 9 , 2 , 10 , 2 , 0 , 0 
Nick Tompkins,Centre,saracens,2021, 10 , 2 , 182 , 59 , 8 , 0 , 70 , 8 , 4 , 0 , 0 , 83 , 6 , 6 , 7 , 1 , 0 , 0 
Ralph Adams - Hale,Fullback,saracens,2021,,,,,,,,,,,,,,,,,,
Rotimi Segun,Wing,saracens,2021, 15 , 3 , 105 , 25 , 5 , 3 , 5 , 3 , 1 , 0 , 0 , 23 , 8 , 1 , 4 , 1 , 0 , 0 
Ruben De Haas,Scrum half,saracens,2021,,,,,,,,,,,,,,,,,,
Sabin-Florin Stratila,Fullback,saracens,2021,,,,,,,,,,,,,,,,,,
Sam Wainwright,,saracens,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13 , 1 , 0 , 0 , 2 , 0 , 0 
Sean Maitland,Wing,saracens,2021, 5 , 1 , 173 , 31 , 3 , 3 , 20 , 7 , 2 , 0 , 0 , 25 , 8 , 2 , 11 , 3 , 1 , 0 
Tim Menzel,Scrum half,saracens,2021,,,,,,,,,,,,,,,,,,
Anthony Etrillard,Hooker,toulon,2021,,,,,,,,,,,,,,,,,,
Bastien Soury,Hooker,toulon,2021,,,,,,,,,,,,,,,,,,
Beka Gigashvili,Hooker,toulon,2021,,,,,,,,,,,,,,,,,,
Brian Alainu'uese,Lock,toulon,2021,,,,,,,,,,,,,,,,,,
Bruce Devaux,Prop,toulon,2021,,,,,,,,,,,,,,,,,,
